txn_id,account_id,product_id,buy_sell,units,unit_price,txn_date
93ac8cc2-1850-4985-af1f-176c3e053b2f,236,1,BUY,47.911,4.54,2025-05-25
ac13d142-db96-4b56-b397-fe50b0429b7e,760,1,SELL,5.104,2.99,2024-11-13
e12fe89f-0dda-4bf5-81b2-5406401c8d23,1191,1,BUY,1.379,1.76,2024-10-10
d8f321a3-0ee7-4eae-af13-45925e25fbc6,664,2,BUY,39.199,2.33,2024-02-21
9a9dfff6-82e6-43e8-85c4-e30ecf8defe1,2627,3,BUY,34.889,3.56,2025-07-13
6a18e3a9-b052-4c19-a5c5-9fd76ee3e115,1116,1,SELL,22.711,4.12,2025-02-07
ce88289b-0a9a-4a56-ba6e-9ef06fc5055b,693,3,SELL,21.882,1.2,2024-10-16
01bcbbc8-f19c-4140-b9ee-8c6d142a5552,1784,1,SELL,30.203,1.5,2025-05-10
16462418-2a68-4c7f-b071-d5b3b5c48972,2386,4,SELL,18.706,3.53,2025-02-21
bd7dc975-022c-416d-b92f-36c632cfb321,2490,4,SELL,33.185,3.62,2025-08-01
be4981a1-8807-48dd-af90-8a99263116b3,189,5,SELL,48.576,1.83,2025-03-12
f613d4c4-e209-4972-9fba-4e6bde275aa1,1192,2,BUY,29.865,3.38,2025-03-13
1ce9a9d4-88ad-413e-a083-553f40b3abd6,1139,1,BUY,11.268,1.21,2024-05-08
583da713-b679-4512-bd1e-64b7836c28db,1063,5,BUY,31.385,4.87,2024-03-20
21329251-9b1d-4885-872a-7b5683319bc9,2513,2,BUY,34.361,3.04,2025-11-06
9893ee7a-7a68-4699-8bdd-d028eae67f5a,2195,5,SELL,23.946,2.59,2024-03-07
aa8266fd-d2d9-4321-af99-4d99f51f9e44,389,3,BUY,43.322,2.33,2024-02-25
78443209-bd2a-43d0-b93e-9e137c31bb93,2815,3,BUY,31.184,3.44,2025-03-20
3d29a728-d994-41ea-bb9f-08fe518d0650,1438,5,BUY,4.857,2.98,2025-10-05
ff1c60fb-ad79-4302-b0e0-ee49afd8caf8,2482,1,BUY,10.47,1.1,2024-09-17
34bd10ce-a5d5-4cc0-95fd-340cf4032690,2695,4,BUY,30.459,1.87,2025-04-26
1458d28a-4df6-41aa-9660-774e16834c7c,433,3,SELL,41.658,3.03,2024-08-21
8d69461e-3f55-464c-a96f-b708de77d3f4,1142,5,SELL,42.354,4.49,2024-08-29
240cb654-2668-477f-a319-1508dc65c0cd,686,4,SELL,10.717,4.66,2023-12-29
e8b7f1d7-60b4-4037-97f5-b30c9375eb30,2364,2,BUY,28.295,3.68,2024-10-12
9eb93dcf-1786-4be7-8313-c6aa3a6de389,813,5,SELL,16.276,4.01,2023-11-25
082d5fea-fc5a-4d18-af8b-3c2c8957bd0c,596,5,BUY,39.133,0.7,2024-02-13
daacbac0-e65b-47ce-a4d5-ad72e0cefbde,1006,2,SELL,35.086,4.49,2024-12-28
8716d1c4-8e85-4d60-bc15-4be79b33235d,2248,3,BUY,26.185,2.95,2024-12-17
ff0e689d-a995-473c-b6a2-45f3d50d46a2,2399,5,BUY,21.823,4.37,2024-06-08
cc20aba4-eeec-45a0-a12f-684552f1fa44,1968,1,BUY,2.023,0.98,2023-11-18
5b88201c-70d3-4c3a-b044-340f41b77616,2452,3,BUY,25.898,4.01,2024-01-17
891a414a-ee2e-4f44-912c-9b969e601a7b,1734,1,SELL,47.306,4.55,2025-09-30
650e6b69-292b-4017-8b33-20c4acad6a11,250,1,SELL,18.052,4.2,2025-06-21
c57bda54-2ee2-488b-94a4-d9eac33765c3,526,1,BUY,13.955,4.18,2024-10-31
42d62d9a-517c-48fc-8b1b-55e8aa7d9f61,209,5,SELL,5.429,3.99,2023-11-19
e0483c98-a491-41c6-bb07-fbcd293399ab,1631,1,BUY,22.925,1.92,2024-08-20
808f913d-c458-4b96-ac20-42351c13017e,1268,5,SELL,39.991,4.33,2024-02-28
aed7bafa-9988-4b4b-bc2d-cb284f88be6a,1303,5,BUY,1.463,3.95,2024-11-02
6b2bf838-ae45-4740-b806-be941f230b43,848,5,SELL,9.693,4.27,2024-07-18
34c2c76f-e610-477a-9982-5fe28ec66f63,1932,1,SELL,5.701,1.25,2024-07-19
a27babe6-a376-4df1-8c63-df8fa8a8bcfc,1160,1,BUY,21.161,4.85,2025-07-01
c78abbb1-3885-42b8-ba85-30e48a208022,769,4,BUY,38.032,3.13,2025-09-22
1f9269bd-37b5-4043-8de9-43d59182cd4c,1144,1,SELL,27.709,2.44,2024-09-03
7c01be9e-b671-4b07-9827-5332181470eb,1817,1,SELL,24.425,4.72,2024-05-05
a2e8ff7c-bca9-49d7-a34f-731a050159a0,860,2,SELL,15.146,0.7,2025-03-17
fb6b2312-b47d-4b52-89e4-65682a9e9100,2761,4,BUY,2.997,4.62,2024-11-28
70ce2e1b-f62e-4eb1-a22c-988b4b67ac48,1368,4,BUY,31.183,2.33,2025-06-14
6becab2a-b57c-4697-b5bf-eaf73b391409,2300,5,SELL,13.21,4.28,2025-06-10
0f232885-a91c-4671-9891-70fa26ffcc36,2742,1,SELL,8.538,3.75,2025-02-26
ac42d882-2e0c-4873-8a05-ff6d0fa386d9,1899,2,SELL,34.504,1.26,2025-09-25
44519f47-8c06-4f5a-8015-e648157c88e9,197,1,BUY,24.533,1.1,2025-01-30
d02bccc2-e656-4658-8f03-ad3058ae7034,400,4,SELL,19.437,2.4,2025-04-22
33868f81-967b-4397-8a5e-2145fa08fcf7,855,4,SELL,15.007,3.09,2024-09-23
e472b585-d9f6-49f2-b74d-431a73833e9a,1555,5,SELL,31.888,3.82,2025-05-25
b4f13a15-8c31-4f01-acc5-1a31bc9724b3,1734,4,BUY,31.24,2.25,2023-12-04
16a38f3d-06e8-4787-83bc-e45a9f1ed8ce,1019,4,BUY,31.555,4.01,2024-05-16
2b32c559-e3ab-431b-ae7d-395459909b1a,701,3,SELL,44.734,3.59,2025-08-24
16f0ae84-068e-456e-995e-364184ae5549,2569,2,SELL,26.716,2.91,2024-10-27
bc588c46-0b14-4775-8a70-8ed39ec3ff77,1070,2,BUY,30.19,1.61,2023-11-23
8f77356f-15b5-46f5-a280-bf1cbb3fe9ca,1724,3,BUY,34.757,0.92,2025-09-30
914b4fe1-f8c3-4980-bde1-dc1f5e3f5f2f,848,2,SELL,2.083,0.85,2024-06-08
6f1f2c26-1f14-464e-a374-0f3ad08c5e4c,277,2,SELL,3.495,0.95,2025-04-28
5880b3ea-fe8c-484d-960e-eff24efa3bac,1868,1,SELL,18.447,0.51,2024-09-07
428b2eda-fd6b-44c1-9cfb-e85e11138112,1696,3,BUY,37.848,4.41,2025-10-12
87373321-fc05-4bdf-a347-fa3b1ca34a1c,620,2,SELL,43.005,0.85,2024-10-14
60f92cc1-26a6-4c07-8454-888845c2c974,1777,2,SELL,22.654,3.63,2025-09-19
e18b4563-00d7-4139-8127-91ad02c627c6,303,4,BUY,31.564,2.03,2025-03-23
bbc623e6-1692-41de-ac5d-71f534edbf45,1326,4,BUY,15.265,4.4,2024-08-13
ab67d23c-5c75-48e7-959f-e8e430d7fd65,2813,5,BUY,17.276,2.55,2025-10-03
2e03aa5e-f751-4143-983e-335fc5a0eff4,2611,3,BUY,28.31,2.72,2025-08-20
d0ffd0fa-fe3f-40b5-b556-f97e02665663,1172,2,BUY,46.727,2.74,2024-01-16
0d6702b0-0b7f-4eda-87c3-7fdacef65f1f,955,1,SELL,33.254,1.92,2024-12-19
9111b991-4fc8-4f60-91b9-c27985d48b1f,217,5,SELL,47.904,4.06,2024-12-08
26e3ef93-0d8b-4b5d-bb45-16ef9e172081,1006,1,BUY,44.898,3.2,2025-10-07
1ec91ce7-fed4-49e8-9c8a-8211c3936f01,2338,1,SELL,39.246,0.92,2025-11-01
e0a2a3b6-fe92-4df6-b0e9-aaf7007b3a1e,947,3,BUY,35.798,4.65,2025-10-28
41123556-fd1a-41a4-bbc9-ac5f713086d9,2860,1,BUY,12.328,4.99,2024-12-14
9344ec41-86f9-4204-9dcd-5f684043ece3,236,2,BUY,39.718,3.79,2025-03-24
f7e9dc76-c7a6-4df2-9b2c-44eee64edb24,1253,1,BUY,6.735,2.35,2025-01-14
1354cd3d-4cd1-48ba-91b6-34ac0d0b94de,2314,1,BUY,29.477,3.05,2025-07-14
d69ea171-e76c-4f74-9325-e67c17432f13,180,4,SELL,24.915,1.4,2024-07-21
d79ea760-b4b1-4966-8cde-f129e068bd7e,5,2,BUY,31.267,3.55,2024-08-28
97d62500-42fe-4be8-9733-d5f543c66a99,2495,1,SELL,14.271,4.59,2024-04-26
5c837328-b472-4cd5-8f8e-f71df7972d78,801,1,BUY,10.091,1.17,2024-09-23
0a9780c1-2bfc-4662-be42-c1c2f1003ca7,567,4,BUY,42.348,0.62,2025-11-14
de8b7db9-9bb8-4dba-943d-8eadf27465bc,1456,2,BUY,30.133,0.61,2025-02-06
cb8fed62-b53b-4aff-abf1-13cfa64ec972,2978,3,BUY,48.328,0.95,2024-08-30
5208e0d8-ba5d-40e5-85db-be38218acb8d,2230,1,BUY,4.352,3.12,2023-12-19
eccf8504-d9aa-4711-afc2-4c726f120f79,2239,4,BUY,39.205,3.13,2024-05-11
3f76485b-d9ad-4231-92dd-35261330d67a,1692,1,SELL,3.988,1.5,2025-08-29
6b6a016e-037b-4ac6-8b6a-43c8c7cd2e7e,1238,5,BUY,38.637,1.49,2024-11-02
4e77099d-ec23-475c-92d3-bead531ada1d,1063,2,SELL,10.1,2.15,2025-05-13
ba65c5b6-6c58-428c-b373-da7f9465c682,2833,1,BUY,26.354,1.35,2024-10-27
db071087-5a3c-4ad8-bcc7-850070dda638,2444,2,BUY,19.589,0.86,2024-11-25
3dc9e16e-030a-41c1-95e9-c945c62d5e4a,151,2,SELL,33.827,3.89,2025-08-10
34329a9d-7dc9-49b4-a40f-d7d51ebd8d9b,1017,4,BUY,21.762,2.6,2024-01-22
6862b29d-185a-43d3-92ee-29a18886a3c6,242,5,SELL,9.368,4.13,2025-09-21
fb1d179f-6e45-425e-9402-78e010d8fcc1,1135,2,SELL,15.107,2.15,2025-06-03
a6726eed-d17b-4168-bcd2-33e2a7985ae0,2824,1,BUY,10.073,2.89,2025-10-05
82a4113d-8c94-4a3f-88f5-ea0a642c3ad2,2941,4,BUY,24.852,3.35,2025-07-08
ee2b70e6-e5a9-4fcb-b63a-2e67a9a90e95,2027,1,BUY,40.687,1.58,2025-09-08
27359b0c-74c8-467e-b867-18d2bd8f3099,979,2,SELL,27.592,2.31,2025-04-04
16319a5c-6867-4a21-8cc0-53445df4c3ed,849,1,BUY,39.428,1.03,2024-12-01
019f8bd8-5836-4347-a72e-1f9016209b6b,1999,5,BUY,14.677,3.16,2023-12-03
1b18c1f7-e6af-4e74-8b45-07a7da99c238,981,1,SELL,7.615,0.68,2025-10-24
6175b651-9bd1-4b0a-8124-4754caee1a8b,1091,2,BUY,8.046,2.03,2023-12-24
41c9470b-20c2-41e1-b8cd-dafc193af5f2,489,3,BUY,44.587,1.31,2025-08-09
a4f89002-a02f-4071-8eb5-b08bc5604514,679,1,BUY,13.538,4.63,2024-11-20
c49756a9-3b79-44ea-91f3-740ce414463e,1606,3,BUY,47.91,0.5,2025-02-05
55557111-51be-4339-a8fa-dc8dfc3401e5,393,3,BUY,4.305,2.61,2025-04-23
0679eea6-aa97-4975-abdf-ce87d43509ec,1256,2,BUY,2.887,2.98,2025-06-19
6259fb09-aeeb-4eb2-bd7b-05ea60cb3f25,1085,4,SELL,47.289,1.6,2025-02-16
7cac14d2-4735-4804-be5b-bf5b7ecf6f88,51,4,BUY,25.954,1.4,2024-11-16
635ede81-e9f7-493b-aec5-20ea545a353d,1412,2,BUY,46.08,4.16,2024-05-08
64b28d7f-1d7e-4700-b40d-55aa65afa3a9,1846,3,SELL,20.71,1.1,2025-08-19
79f8f0a2-f849-4070-a0f8-4966c81304ac,2211,1,BUY,13.176,1.19,2025-08-26
dfb8eaba-bd66-4b25-b77c-f3fb842875f7,1983,2,BUY,28.873,4.65,2025-09-13
7fe263f1-87ee-4ed9-8c0a-99aa2139d894,600,4,BUY,46.021,0.62,2023-12-14
d633819a-78cc-42bd-a549-201a5e09638c,2471,4,SELL,3.549,4.9,2025-04-29
4248f624-a3db-4daa-868a-7c745e0fde32,221,3,BUY,44.477,4.52,2025-02-14
c45b5f9c-00ac-4c1e-89cf-5b645f944c3c,120,5,SELL,26.687,0.55,2024-06-18
508e42fe-3c6f-4ee4-ada4-8b65087e3b20,2745,2,SELL,31.576,3.31,2024-12-16
1b1cba98-b363-4cbd-9453-bd7ff4580aa6,1403,3,SELL,34.452,4.46,2025-04-13
79ec618a-25ce-4daf-b92a-7ce9a630e345,48,3,SELL,17.729,1.24,2024-09-18
8b7ccc4d-bc0d-420b-8a66-ac86de717008,2496,5,SELL,45.082,0.64,2025-01-02
dacd3bd6-bc80-4bc1-a4b1-1845f7075b3e,52,5,BUY,12.017,2.27,2024-04-03
6b4f52cf-cdf3-4637-84eb-0ed74062b0c7,476,3,SELL,13.182,2.55,2024-09-03
bb43a054-43ae-4394-ab34-51f35272fd37,1273,4,SELL,30.95,1.23,2024-07-11
cea4aa90-e7c7-4c5f-a28c-9a37be00dd83,1445,5,BUY,32.006,2.95,2024-10-31
b9a231b5-ec10-4a8e-9393-4166947f3853,1612,5,BUY,36.955,3.87,2024-01-28
35a22abd-a083-4f5f-b61c-7283d1bce5cd,392,2,SELL,35.339,2.47,2024-01-10
bc898476-bc59-46d2-ae1d-d4861872d5fa,57,2,SELL,3.26,3.57,2024-01-16
d103bf73-e92b-4a6d-ba7b-7fcf3f798ad4,2634,3,BUY,49.822,1.46,2024-11-07
deec2cd9-1e4e-402a-bc18-82a6295b6068,80,5,BUY,8.777,1.1,2025-09-19
a25d2bb0-e276-4acf-9211-6c226412810d,2539,5,BUY,11.186,3.8,2024-06-15
a6c33547-69fd-4fdb-87fc-09a2b8844fd1,1023,2,SELL,43.683,1.67,2025-06-19
0409b643-7e0b-4583-af93-baa96c25dccd,2701,5,SELL,23.326,2.04,2025-03-18
8d686c1a-f25f-48c0-a0bc-450ffd3a1a72,1140,2,BUY,44.116,1.34,2025-10-06
7b72060e-60a4-4a71-af5a-a4b5a60c1154,1468,1,SELL,3.288,2.1,2025-01-26
5b3f78b2-0323-4b22-95ce-90345b3987e9,2598,5,BUY,21.582,2.34,2024-04-05
84969265-c93c-41d8-a306-735ba0e6ab54,1400,2,SELL,43.924,1.72,2024-09-28
a1f9172d-baa7-4ac3-a790-4024d4043fee,2588,5,SELL,40.379,3.61,2024-12-21
ac4c2d0f-153d-403a-b3bc-820f7aac6846,729,3,SELL,30.396,2.98,2025-07-01
3ed2e8d5-fc77-4d30-8f0e-39cb6419edb4,893,4,SELL,1.056,1.54,2024-02-01
688567a8-8c34-4098-8124-283f4f65807c,1047,2,BUY,44.055,2.44,2024-08-13
77c3dfc3-65dd-4f7b-8f03-4942fa6eb9ef,1627,4,SELL,31.264,0.5,2024-07-17
ad97e6c9-abc9-4eb8-b620-b85e9cd76c12,2667,5,SELL,48.461,4.53,2024-08-28
0a11100c-8883-460d-88dc-1895d42e3a8f,1542,4,BUY,45.505,1.34,2024-03-31
7287fc30-1ce1-4413-a68f-c5f7d9ea860e,599,3,SELL,43.899,4.26,2025-06-21
fcb4c44f-2487-4ede-a670-9286afb08696,2092,5,SELL,6.641,1.21,2024-12-06
5edb100b-de61-465b-9d61-4005c0f62216,2940,2,BUY,17.338,1.99,2024-06-18
cb66a27a-5645-4991-98be-ec2f2700592f,1043,2,SELL,37.668,4.32,2024-06-08
41e71cc5-b947-418a-a727-e3c2080fca54,1602,5,BUY,47.18,4.22,2025-04-15
fbf8eec2-77d1-46ed-9593-b054243bc171,2505,3,BUY,9.582,3.87,2025-10-03
fe39b9e3-879f-4789-91a0-51f0d154b205,2051,3,SELL,17.071,2.92,2025-07-23
663a07e0-fe58-43d6-9143-c34f43efa428,2131,3,SELL,31.68,0.82,2024-09-27
b8d3cdbd-9886-4f0e-a952-bfc63f2644cf,1189,2,BUY,33.326,4.31,2025-05-30
48256eb0-b11f-46b7-a962-6c549da7a207,2665,1,SELL,10.064,2.56,2024-12-04
aedadecd-c299-4fda-b371-ce2b2de52138,1674,1,SELL,10.519,1.26,2025-08-17
d46ba417-8101-4731-b28c-c84b9c5b45d9,1720,5,SELL,5.756,1.89,2024-12-15
5ea00b38-898a-45b9-8a85-32a0104df39d,781,3,BUY,24.592,1.96,2024-09-25
54077d1d-6ae3-4484-8417-29699cea2f7f,594,5,BUY,26.225,4.3,2024-07-18
3ae306df-e3d1-4fd9-ae47-adebd2455327,2030,1,BUY,30.226,2.22,2024-09-18
72990142-b8e0-468c-8d2c-097ca4672598,369,5,SELL,14.819,2.67,2025-06-20
bcfe5717-8ba4-48e9-8865-e28f42aa476f,2636,5,SELL,14.037,3.52,2023-12-15
aeeb1cb9-496f-4033-8c11-23424f1eec58,1461,4,BUY,42.687,3.86,2023-12-03
eeeb8aee-6656-418f-87ec-722e227d6697,1741,3,SELL,25.824,4.9,2024-11-17
f90c9b7e-cd3d-41dd-bf27-218f9bbcfb30,2106,2,BUY,19.07,2.74,2023-12-12
e1b23705-3804-40f6-95fb-ecc75697957e,120,3,SELL,43.82,1.11,2025-08-23
f577c8e2-d543-4c27-843c-1245b16e09ac,389,3,BUY,3.648,2.46,2025-01-10
4f31f469-d24e-42f2-961c-318a0aa81898,2553,5,SELL,34.042,0.79,2024-08-02
651b6ee5-d85e-4326-b36e-04d101418686,547,5,SELL,7.313,1.01,2025-01-25
323e0e19-1339-4852-8411-ccee105a980e,79,2,BUY,38.614,1.88,2025-06-22
06b4926e-c884-4f7c-b35f-3f4b240e6379,2468,3,SELL,49.935,1.83,2024-10-30
b64efda6-1ad5-4f86-9901-722625f392e8,1331,5,SELL,25.423,1.08,2025-01-27
efe3b944-c0d5-4aeb-b367-8c1e8d1d48b7,2223,4,SELL,10.806,3.62,2025-03-10
1e8bcafd-bed9-4e4c-a89d-a2f67fec00e4,842,4,SELL,4.446,2.56,2024-03-02
fc20a8cc-4206-413e-b8e4-959e51888ad5,1632,4,BUY,36.319,1.75,2024-09-07
bda5ee69-766a-4990-9b8e-52482724c9af,2223,3,BUY,38.316,4.2,2025-02-10
961c42e5-effe-48c5-903c-470d884019c2,959,1,SELL,37.019,2.86,2023-11-25
6daf9864-853b-4dec-ad9e-42112734ac31,1467,3,SELL,16.6,2.04,2024-03-03
906a8add-184c-4bb1-aefa-857a52a990b9,1048,2,SELL,39.058,0.66,2024-01-22
3bb83e01-fa04-48c9-abae-4f5e504e4572,2818,3,BUY,48.004,2.03,2025-01-10
b7f197cf-fca6-4be5-9a69-5f93cb50fa48,2375,2,SELL,39.94,3.52,2024-03-10
42ff4970-e4c5-4df6-8487-b30a866342ab,2511,2,BUY,40.419,3.01,2025-06-23
1892c02b-fdbd-4805-a352-aeac3f6637a5,295,3,SELL,10.921,4.13,2024-01-22
084be875-e6fc-419a-8b2f-9b7047f8a79c,1154,5,BUY,9.263,3.89,2025-02-07
dca18165-4c02-475c-8fdb-a194c5de786a,599,5,BUY,22.986,2.8,2024-12-31
5cb980db-a778-4f2d-81ca-1ea509a093f5,797,5,BUY,9.97,1.08,2023-11-29
33299d56-3801-4b64-9966-413a167dbe5f,662,2,SELL,4.546,3.37,2023-12-26
51f6772d-7d49-43d7-9160-2f6d69758507,2036,3,BUY,15.423,1.97,2025-08-24
22f5e5a5-99c2-43e5-aea4-246e1361129c,1187,2,BUY,34.042,0.9,2024-02-25
861cc68d-a25a-4cc5-8828-e36b07e7ff2a,2426,5,SELL,2.078,3.81,2025-02-21
021614c5-c017-4505-a6c0-e3cd1afec424,976,3,SELL,3.934,3.69,2023-12-23
d86bf366-74ca-4a21-9661-7aab143fb468,937,1,SELL,33.025,2.49,2024-12-20
f4380dd9-db09-48a6-8de2-1316e3128d92,1758,5,SELL,34.01,4.15,2024-03-22
7990a7eb-a2f2-4f8c-b2bd-f0753174ed60,1932,2,SELL,17.065,0.74,2025-07-16
90207aba-f82c-4d74-a599-bdcb013c292d,1927,5,SELL,32.356,1.07,2025-10-30
bc1350fe-a68b-4c6b-876c-54fb5d3643e5,2366,5,SELL,14.158,0.61,2025-09-24
cd29c182-d259-41a6-8444-3c0a941c6d61,1647,1,BUY,28.005,1.99,2025-02-21
9e3227be-aaa8-4388-afe4-929bf4c67267,2686,1,BUY,4.058,1.36,2025-08-04
cd1fdb99-0fac-4cd0-86e7-763efc2da63e,935,5,BUY,21.145,1.45,2024-08-15
ca75abd0-fe52-445d-bf2f-78a1d8408e24,388,2,SELL,49.279,1.59,2023-11-15
f9694167-52ab-4555-baf0-0481dd1ae7f0,2600,2,BUY,36.609,4.85,2025-01-15
34594320-0e88-4912-abf3-f71c2a04e2f8,1144,1,BUY,7.996,4.29,2024-07-10
73ebf568-9e1e-4700-a3fc-b66ed4de1e31,150,5,SELL,42.295,4.92,2025-01-08
f25b7863-8c86-4f45-8d6d-bbfbbec6b0a4,245,5,BUY,10.631,0.68,2025-08-22
e6b1975f-f1be-48ee-a072-1c61de9fa545,1206,4,SELL,29.967,2.48,2024-07-21
7f8f128a-c0db-4639-b9ac-39d0096c2973,1409,1,BUY,10.607,3.58,2024-04-30
3dcb9200-ff8a-4082-909e-c10a05da8a35,2866,3,BUY,36.793,3.19,2024-03-24
7979540c-eee1-440a-a310-de85464b08f5,1189,1,SELL,13.156,3.43,2024-11-15
8ab5ad64-c368-40fe-ab82-9aa9fb783529,1867,2,BUY,35.742,4.19,2024-07-16
032ff9f4-6114-4ee1-8461-33b7d8b5c56a,853,4,BUY,38.515,2.85,2023-11-25
ab2a83ea-db1b-4138-8449-b4faaaa0604f,386,1,SELL,4.326,3.31,2025-06-06
892a1687-dfa3-41d5-bdca-14bf3128d6bf,2784,4,BUY,14.765,4.98,2024-12-06
f50c231f-27ae-4628-89af-0cf7e3a44274,1723,1,SELL,30.896,0.63,2025-02-01
e66cee48-c4ed-4fac-b681-646ac0054051,1162,5,BUY,18.761,2.2,2024-10-02
90965078-2b17-4d77-8e51-20e9f787988a,848,4,SELL,37.838,1.3,2025-05-31
d4952c6a-c731-4b3f-9195-fcc26db81784,2692,4,BUY,42.857,4.59,2025-01-24
1dc1b88c-8db7-4bde-9670-6b5d569038fe,227,4,SELL,37.057,3.52,2024-11-19
8367a49a-5585-4924-ad4b-dbf8e3ec9ef0,623,1,BUY,37.481,3.74,2025-01-21
dd3c49fc-af33-4670-89ed-1f39aff6f75a,2142,5,SELL,7.046,4.43,2025-05-18
52db637f-adca-48ad-8dff-882cb7209e5b,2693,2,BUY,5.465,3.42,2024-02-12
a3aa7528-cff8-4845-a88a-23ee512253fe,565,1,BUY,33.832,4.93,2024-11-10
074dea77-9d37-49c4-8d64-f259dfcf60b9,30,4,BUY,5.352,2.67,2025-10-26
caac8620-78d1-4a9f-a3b2-853fe3090b6c,1862,4,BUY,31.034,4.27,2024-07-04
41694a42-a06c-47a1-906b-8bcf380d252d,976,1,SELL,14.169,2.45,2024-12-15
ea1675e9-9270-4c18-b457-cb3f4d5ac2de,2820,1,BUY,30.971,4.27,2024-03-08
71091d00-6d5d-4268-92a9-66ccdefbc6f8,434,2,SELL,34.6,4.19,2024-02-01
8f873b00-42c2-476d-ab46-8bb5191fce5d,1720,5,SELL,32.921,3.39,2025-09-30
7b716f50-0ecb-4fc4-ab06-8cb14ece7279,829,1,BUY,46.052,1.13,2024-08-29
d2fe4e80-dc07-44f0-8cce-bb620f3a08ce,1302,2,SELL,26.574,4.39,2023-12-29
4c4b2959-229a-44fd-a185-619614914425,557,3,BUY,29.47,2.45,2025-11-05
a24ffe4b-8259-4169-9379-5703945a32ae,1335,4,SELL,8.404,1.13,2024-09-19
5234a8ea-cebf-4b22-a544-8395d16803d0,804,5,SELL,25.494,3.44,2025-05-24
d5f9f38f-f846-4239-a5d4-ef912d714ba5,2840,3,BUY,44.967,3.87,2024-07-17
4f4d91f2-f172-4f30-9536-f4145a69f534,1423,1,SELL,16.589,4.95,2025-10-06
ec8b7afc-6e76-4cc0-a156-4e1117133838,1455,2,SELL,32.049,2.12,2025-11-09
87574b52-62a7-4b9f-9dec-09163a29588b,1156,3,BUY,49.393,2.19,2025-07-07
33b9be90-2cb3-4d81-acdf-f95b90c2ecea,1224,5,SELL,13.464,1.89,2025-10-23
b1234ade-f069-470a-b5fb-73da11a5139c,2595,1,BUY,23.423,4.14,2025-02-17
0afaca7d-669d-4e85-9e9a-be491d5dd9e8,97,3,BUY,16.006,4.71,2024-09-29
b4df5b5e-ef38-44e3-aea6-4b7720c57579,2933,2,SELL,22.863,4.26,2025-04-17
4e7e6aa2-b9c6-45e8-a7d3-0b3d1adb1779,2341,5,BUY,31.872,3.99,2024-08-12
31d3d63b-74f0-4cb9-9c48-a7dddc1fd084,2886,3,SELL,22.878,1.81,2024-03-24
fb8f63a2-1039-4f93-b38f-18e8aaad388a,1873,2,BUY,25.952,2.99,2024-10-30
0be2e991-a701-4bfd-9707-06d3663684da,2067,2,BUY,25.479,4.31,2025-07-28
daf55d2a-fc4a-4bf6-9e80-989f6aa7a13a,2975,3,BUY,46.447,3.84,2025-01-10
4083f878-430e-4128-bc06-cf5310da1361,2087,2,SELL,23.958,4.66,2025-03-04
37bb9cc5-b67d-460f-8846-ab97759bbcdd,1960,1,SELL,44.461,2.44,2024-05-02
d3132f29-7536-4eba-a2e4-88e7f94e0f8f,389,4,SELL,1.093,2.89,2025-10-05
acc37921-5306-4f27-81bb-11766c04d34c,2308,4,SELL,22.315,2.36,2023-12-05
4d48bdbd-2b22-4a46-8b3d-f7c06685826b,1087,3,SELL,28.549,4.74,2025-01-08
c442a14d-b1a2-4763-9516-50e6f3367978,1299,4,SELL,18.21,3.44,2025-03-16
150bf604-493f-4fd4-ab8b-43c16496cdf4,2140,1,SELL,40.026,3.91,2025-10-09
c21c9208-3068-4390-93a2-8a3ef6116dc0,1710,5,SELL,19.216,3.15,2025-08-04
c5dad5f3-b670-4599-b651-a6c27140045a,2640,3,BUY,2.992,3.23,2024-11-04
1991fdef-a1eb-4068-933a-11abf17544ba,2399,4,BUY,19.569,1.36,2025-06-22
6794c5aa-5b4b-443c-a17e-0f3ecb4c1ca3,1459,1,SELL,20.161,3.72,2024-08-06
1ac2edd4-eb79-40de-8759-97d1d02b1d04,402,2,BUY,43.746,0.58,2025-11-10
df84f98c-8c3a-41f9-beff-33bce54aeb1b,2861,4,SELL,8.352,4.8,2024-10-20
b23559ba-a255-4b5c-8c47-c8ea1e2d6ac4,1157,3,BUY,2.931,0.8,2025-09-23
d821bd24-db6d-4740-95a5-f4e2d4be8bc6,585,1,BUY,11.885,1.89,2024-08-06
44f491a2-99a3-499d-ae5b-cb53993809d5,984,3,SELL,37.22,3.25,2024-05-05
cb50730e-0ca3-4684-a79b-b858afda78bb,1518,3,BUY,36.307,3.14,2024-11-28
529a798d-be17-4a78-99e5-b6e87b0ac414,1167,4,SELL,36.159,4.34,2025-04-27
679a87cb-c9b4-4e39-9a5f-08f7f6c89383,2272,5,SELL,49.048,2.98,2025-04-19
19486700-ce94-4328-a5dd-38f52229640d,2218,3,SELL,17.462,3.09,2025-05-13
338ded08-72cc-416c-9c2c-92ce98e26ce7,2977,4,BUY,6.356,1.95,2023-12-02
3b563e45-908b-45ba-9ba4-e8cc33db4423,2537,3,BUY,33.21,4.05,2024-05-06
06df89a2-5670-4035-9f61-414a4d5fcdeb,1003,2,BUY,49.441,1.94,2024-11-12
4f001ecc-068b-4160-b5d0-b3347a3edfc1,2372,3,SELL,26.346,2.54,2025-08-12
cc16b698-c14a-400f-866f-9d4dcc000f2b,672,3,SELL,7.494,4.81,2025-09-03
