product_id,date,nav_price
2,2023-03-07,2.338
3,2023-03-07,1.476
4,2023-03-07,2.535
5,2023-03-07,1.364
1,2023-03-08,1.435
2,2023-03-08,2.07
3,2023-03-08,1.21
4,2023-03-08,1.345
5,2023-03-08,2.246
1,2023-03-09,2.491
2,2023-03-09,1.576
3,2023-03-09,2.145
4,2023-03-09,1.283
5,2023-03-09,1.754
1,2023-03-10,2.524
2,2023-03-10,1.575
3,2023-03-10,1.44
4,2023-03-10,1.488
5,2023-03-10,1.845
1,2023-03-11,1.364
2,2023-03-11,2.301
3,2023-03-11,1.626
4,2023-03-11,1.691
5,2023-03-11,1.753
1,2023-03-12,2.544
2,2023-03-12,2.047
3,2023-03-12,1.883
4,2023-03-12,1.23
5,2023-03-12,1.707
1,2023-03-13,1.265
2,2023-03-13,2.155
3,2023-03-13,1.263
4,2023-03-13,1.858
5,2023-03-13,1.931
1,2023-03-14,2.269
2,2023-03-14,0.974
3,2023-03-14,1.513
4,2023-03-14,1.365
5,2023-03-14,1.71
1,2023-03-15,1.977
2,2023-03-15,1.217
3,2023-03-15,1.331
4,2023-03-15,1.426
5,2023-03-15,1.78
1,2023-03-16,1.533
2,2023-03-16,2.129
3,2023-03-16,2.459
4,2023-03-16,2.449
5,2023-03-16,1.314
1,2023-03-17,1.593
2,2023-03-17,1.603
3,2023-03-17,1.476
4,2023-03-17,2.369
5,2023-03-17,2.113
1,2023-03-18,2.083
2,2023-03-18,1.647
3,2023-03-18,1.668
4,2023-03-18,1.234
5,2023-03-18,1.169
1,2023-03-19,1.712
2,2023-03-19,1.385
3,2023-03-19,1.553
4,2023-03-19,1.4
5,2023-03-19,2.187
1,2023-03-20,1.266
2,2023-03-20,2.027
3,2023-03-20,1.872
4,2023-03-20,0.999
5,2023-03-20,2.444
1,2023-03-21,1.432
2,2023-03-21,1.694
3,2023-03-21,1.264
4,2023-03-21,1.133
5,2023-03-21,1.525
1,2023-03-22,1.196
2,2023-03-22,2.191
3,2023-03-22,2.331
4,2023-03-22,1.014
5,2023-03-22,1.681
1,2023-03-23,1.943
2,2023-03-23,0.978
3,2023-03-23,1.603
4,2023-03-23,1.834
5,2023-03-23,2.508
1,2023-03-24,1.34
2,2023-03-24,1.43
3,2023-03-24,2.106
4,2023-03-24,2.467
5,2023-03-24,2.271
1,2023-03-25,0.997
2,2023-03-25,1.128
3,2023-03-25,1.267
4,2023-03-25,1.527
5,2023-03-25,1.613
1,2023-03-26,1.238
2,2023-03-26,1.641
3,2023-03-26,1.075
4,2023-03-26,1.359
5,2023-03-26,1.175
1,2023-03-27,2.251
2,2023-03-27,1.66
3,2023-03-27,1.63
4,2023-03-27,1.225
5,2023-03-27,1.939
1,2023-03-28,1.3
2,2023-03-28,1.022
3,2023-03-28,1.6
4,2023-03-28,2.339
5,2023-03-28,1.789
1,2023-03-29,2.202
2,2023-03-29,2.171
3,2023-03-29,2.277
4,2023-03-29,2.14
5,2023-03-29,1.393
1,2023-03-30,1.25
2,2023-03-30,2.343
3,2023-03-30,1.224
4,2023-03-30,1.266
5,2023-03-30,1.127
1,2023-03-31,2.327
2,2023-03-31,2.193
3,2023-03-31,1.506
4,2023-03-31,2.18
5,2023-03-31,1.65
1,2023-04-01,2.022
2,2023-04-01,1.882
3,2023-04-01,1.334
4,2023-04-01,2.024
5,2023-04-01,1.332
1,2023-04-02,2.263
2,2023-04-02,1.237
3,2023-04-02,2.275
4,2023-04-02,1.395
5,2023-04-02,1.052
1,2023-04-03,1.351
2,2023-04-03,2.362
3,2023-04-03,2.331
4,2023-04-03,1.975
5,2023-04-03,2.151
1,2023-04-04,0.934
2,2023-04-04,1.073
3,2023-04-04,1.066
4,2023-04-04,1.257
5,2023-04-04,1.149
1,2023-04-05,0.93
2,2023-04-05,1.302
3,2023-04-05,1.114
4,2023-04-05,2.245
5,2023-04-05,2.321
1,2023-04-06,2.074
2,2023-04-06,1.497
3,2023-04-06,1.517
4,2023-04-06,1.711
5,2023-04-06,1.704
1,2023-04-07,2.285
2,2023-04-07,1.202
3,2023-04-07,1.955
4,2023-04-07,1.477
5,2023-04-07,1.549
1,2023-04-08,2.259
2,2023-04-08,2.335
3,2023-04-08,2.578
4,2023-04-08,1.473
5,2023-04-08,2.209
1,2023-04-09,1.265
2,2023-04-09,1.103
3,2023-04-09,1.016
4,2023-04-09,2.496
5,2023-04-09,1.44
1,2023-04-10,2.403
2,2023-04-10,2.284
3,2023-04-10,1.5
4,2023-04-10,2.339
5,2023-04-10,2.332
1,2023-04-11,1.18
2,2023-04-11,2.255
3,2023-04-11,2.056
4,2023-04-11,2.09
5,2023-04-11,1.239
1,2023-04-12,2.456
2,2023-04-12,1.219
3,2023-04-12,1.387
4,2023-04-12,1.339
5,2023-04-12,1.105
1,2023-04-13,1.069
2,2023-04-13,2.358
3,2023-04-13,1.867
4,2023-04-13,1.888
5,2023-04-13,2.201
1,2023-04-14,1.203
2,2023-04-14,2.211
3,2023-04-14,2.138
4,2023-04-14,1.958
5,2023-04-14,2.322
1,2023-04-15,1.6
2,2023-04-15,1.772
3,2023-04-15,1.558
4,2023-04-15,1.252
5,2023-04-15,1.452
1,2023-04-16,2.202
2,2023-04-16,1.088
3,2023-04-16,1.11
4,2023-04-16,1.685
5,2023-04-16,1.615
1,2023-04-17,1.402
2,2023-04-17,2.57
3,2023-04-17,2.084
4,2023-04-17,2.084
5,2023-04-17,2.073
1,2023-04-18,2.041
2,2023-04-18,2.093
3,2023-04-18,2.43
4,2023-04-18,1.396
5,2023-04-18,1.689
1,2023-04-19,1.355
2,2023-04-19,1.987
3,2023-04-19,1.173
4,2023-04-19,2.357
5,2023-04-19,1.536
1,2023-04-20,2.344
2,2023-04-20,2.101
3,2023-04-20,1.521
4,2023-04-20,2.254
5,2023-04-20,1.659
1,2023-04-21,2.397
2,2023-04-21,1.417
3,2023-04-21,1.654
4,2023-04-21,1.799
5,2023-04-21,1.218
1,2023-04-22,2.184
2,2023-04-22,1.742
3,2023-04-22,2.379
4,2023-04-22,1.541
5,2023-04-22,1.526
1,2023-04-23,1.134
2,2023-04-23,1.607
3,2023-04-23,1.752
4,2023-04-23,1.032
5,2023-04-23,2.165
1,2023-04-24,2.307
2,2023-04-24,1.946
3,2023-04-24,1.776
4,2023-04-24,2.151
5,2023-04-24,1.182
1,2023-04-25,2.261
2,2023-04-25,2.429
3,2023-04-25,1.196
4,2023-04-25,2.054
5,2023-04-25,1.651
1,2023-04-26,1.208
2,2023-04-26,2.201
3,2023-04-26,1.24
4,2023-04-26,1.511
5,2023-04-26,1.617
1,2023-04-27,1.785
2,2023-04-27,1.859
3,2023-04-27,1.752
4,2023-04-27,1.394
5,2023-04-27,2.312
1,2023-04-28,1.149
2,2023-04-28,1.633
3,2023-04-28,1.359
4,2023-04-28,2.113
5,2023-04-28,1.372
1,2023-04-29,1.673
2,2023-04-29,0.955
3,2023-04-29,1.944
4,2023-04-29,1.932
5,2023-04-29,1.626
1,2023-04-30,1.392
2,2023-04-30,2.315
3,2023-04-30,2.105
4,2023-04-30,1.758
5,2023-04-30,2.019
1,2023-05-01,2.196
2,2023-05-01,1.899
3,2023-05-01,1.758
4,2023-05-01,1.93
5,2023-05-01,1.239
1,2023-05-02,1.7
2,2023-05-02,1.914
3,2023-05-02,1.999
4,2023-05-02,1.072
5,2023-05-02,1.704
1,2023-05-03,1.816
2,2023-05-03,1.912
3,2023-05-03,0.939
4,2023-05-03,1.009
5,2023-05-03,1.252
1,2023-05-04,0.98
2,2023-05-04,2.12
3,2023-05-04,1.844
4,2023-05-04,1.85
5,2023-05-04,1.876
1,2023-05-05,1.664
2,2023-05-05,0.902
3,2023-05-05,1.584
4,2023-05-05,1.581
5,2023-05-05,1.849
1,2023-05-06,1.81
2,2023-05-06,1.287
3,2023-05-06,1.965
4,2023-05-06,1.625
5,2023-05-06,1.226
1,2023-05-07,1.138
2,2023-05-07,1.603
3,2023-05-07,1.379
4,2023-05-07,2.29
5,2023-05-07,1.33
1,2023-05-08,1.833
2,2023-05-08,2.466
3,2023-05-08,2.357
4,2023-05-08,1.179
5,2023-05-08,1.608
1,2023-05-09,1.795
2,2023-05-09,2.31
3,2023-05-09,2.281
4,2023-05-09,2.269
5,2023-05-09,1.347
1,2023-05-10,2.289
2,2023-05-10,2.224
3,2023-05-10,2.443
4,2023-05-10,1.622
5,2023-05-10,0.953
1,2023-05-11,1.11
2,2023-05-11,1.581
3,2023-05-11,1.203
4,2023-05-11,2.006
5,2023-05-11,1.959
1,2023-05-12,1.087
2,2023-05-12,1.004
3,2023-05-12,1.524
4,2023-05-12,1.666
5,2023-05-12,1.843
1,2023-05-13,1.376
2,2023-05-13,1.696
3,2023-05-13,1.592
4,2023-05-13,2.099
5,2023-05-13,0.964
1,2023-05-14,1.461
2,2023-05-14,1.293
3,2023-05-14,1.633
4,2023-05-14,1.91
5,2023-05-14,1.54
1,2023-05-15,1.429
2,2023-05-15,1.093
3,2023-05-15,2.539
4,2023-05-15,1.961
5,2023-05-15,1.591
1,2023-05-16,1.018
2,2023-05-16,1.517
3,2023-05-16,1.8
4,2023-05-16,2.063
5,2023-05-16,2.038
1,2023-05-17,2.389
2,2023-05-17,1.57
3,2023-05-17,1.832
4,2023-05-17,2.117
5,2023-05-17,1.432
1,2023-05-18,1.565
2,2023-05-18,2.005
3,2023-05-18,2.296
4,2023-05-18,1.298
5,2023-05-18,2.631
1,2023-05-19,1.874
2,2023-05-19,2.057
3,2023-05-19,1.189
4,2023-05-19,2.057
5,2023-05-19,1.424
1,2023-05-20,2.185
2,2023-05-20,1.856
3,2023-05-20,1.174
4,2023-05-20,2.203
5,2023-05-20,1.308
1,2023-05-21,1.581
2,2023-05-21,2.057
3,2023-05-21,2.641
4,2023-05-21,1.701
5,2023-05-21,0.921
1,2023-05-22,2.366
2,2023-05-22,1.44
3,2023-05-22,1.969
4,2023-05-22,2.43
5,2023-05-22,2.115
1,2023-05-23,1.98
2,2023-05-23,1.719
3,2023-05-23,1.08
4,2023-05-23,1.069
5,2023-05-23,1.665
1,2023-05-24,1.191
2,2023-05-24,1.806
3,2023-05-24,1.428
4,2023-05-24,1.167
5,2023-05-24,1.243
1,2023-05-25,1.939
2,2023-05-25,2.103
3,2023-05-25,1.324
4,2023-05-25,1.83
5,2023-05-25,0.954
1,2023-05-26,1.768
2,2023-05-26,2.036
3,2023-05-26,1.689
4,2023-05-26,2.046
5,2023-05-26,1.091
1,2023-05-27,2.346
2,2023-05-27,1.923
3,2023-05-27,1.951
4,2023-05-27,1.008
5,2023-05-27,2.34
1,2023-05-28,2.111
2,2023-05-28,2.236
3,2023-05-28,1.056
4,2023-05-28,2.067
5,2023-05-28,1.844
1,2023-05-29,1.566
2,2023-05-29,1.795
3,2023-05-29,1.483
4,2023-05-29,1.694
5,2023-05-29,2.499
1,2023-05-30,1.233
2,2023-05-30,1.173
3,2023-05-30,2.325
4,2023-05-30,1.225
5,2023-05-30,1.749
1,2023-05-31,2.377
2,2023-05-31,1.479
3,2023-05-31,1.57
4,2023-05-31,1.228
5,2023-05-31,1.585
1,2023-06-01,2.493
2,2023-06-01,0.892
3,2023-06-01,1.703
4,2023-06-01,2.316
5,2023-06-01,1.094
1,2023-06-02,2.286
2,2023-06-02,1.292
3,2023-06-02,1.563
4,2023-06-02,2.393
5,2023-06-02,2.277
1,2023-06-03,1.848
2,2023-06-03,1.008
3,2023-06-03,2.503
4,2023-06-03,1.549
5,2023-06-03,2.357
1,2023-06-04,2.318
2,2023-06-04,1.915
3,2023-06-04,1.708
4,2023-06-04,1.646
5,2023-06-04,1.047
1,2023-06-05,1.295
2,2023-06-05,1.731
3,2023-06-05,1.688
4,2023-06-05,1.277
5,2023-06-05,1.957
1,2023-06-06,1.74
2,2023-06-06,1.983
3,2023-06-06,2.211
4,2023-06-06,1.928
5,2023-06-06,1.903
1,2023-06-07,1.04
2,2023-06-07,1.31
3,2023-06-07,2.639
4,2023-06-07,1.958
5,2023-06-07,2.369
1,2023-06-08,1.113
2,2023-06-08,1.761
3,2023-06-08,1.881
4,2023-06-08,1.257
5,2023-06-08,1.352
1,2023-06-09,0.986
2,2023-06-09,2.287
3,2023-06-09,1.063
4,2023-06-09,1.277
5,2023-06-09,1.802
1,2023-06-10,1.397
2,2023-06-10,0.965
3,2023-06-10,1.096
4,2023-06-10,2.001
5,2023-06-10,1.984
1,2023-06-11,1.138
2,2023-06-11,1.158
3,2023-06-11,1.761
4,2023-06-11,2.063
5,2023-06-11,2.208
1,2023-06-12,1.978
2,2023-06-12,1.853
3,2023-06-12,2.162
4,2023-06-12,1.133
5,2023-06-12,1.857
1,2023-06-13,1.838
2,2023-06-13,1.959
3,2023-06-13,1.65
4,2023-06-13,1.166
5,2023-06-13,1.382
1,2023-06-14,1.059
2,2023-06-14,1.571
3,2023-06-14,1.565
4,2023-06-14,1.739
5,2023-06-14,1.58
1,2023-06-15,1.35
2,2023-06-15,1.792
3,2023-06-15,1.415
4,2023-06-15,1.16
5,2023-06-15,2.079
1,2023-06-16,1.747
2,2023-06-16,0.823
3,2023-06-16,1.928
4,2023-06-16,1.517
5,2023-06-16,1.601
1,2023-06-17,1.454
2,2023-06-17,1.676
3,2023-06-17,1.001
4,2023-06-17,1.985
5,2023-06-17,1.067
1,2023-06-18,1.066
2,2023-06-18,1.955
3,2023-06-18,1.942
4,2023-06-18,1.824
5,2023-06-18,1.524
1,2023-06-19,1.642
2,2023-06-19,1.359
3,2023-06-19,1.605
4,2023-06-19,1.683
5,2023-06-19,2.107
1,2023-06-20,1.972
2,2023-06-20,1.371
3,2023-06-20,1.276
4,2023-06-20,1.937
5,2023-06-20,2.428
1,2023-06-21,1.989
2,2023-06-21,1.57
3,2023-06-21,1.571
4,2023-06-21,1.805
5,2023-06-21,2.365
1,2023-06-22,1.313
2,2023-06-22,1.46
3,2023-06-22,1.846
4,2023-06-22,2.091
5,2023-06-22,1.246
1,2023-06-23,2.614
2,2023-06-23,1.218
3,2023-06-23,1.2
4,2023-06-23,2.393
5,2023-06-23,1.719
1,2023-06-24,1.686
2,2023-06-24,1.178
3,2023-06-24,1.362
4,2023-06-24,1.611
5,2023-06-24,2.141
1,2023-06-25,1.912
2,2023-06-25,2.387
3,2023-06-25,2.487
4,2023-06-25,1.273
5,2023-06-25,1.281
1,2023-06-26,1.536
2,2023-06-26,2.194
3,2023-06-26,2.074
4,2023-06-26,1.246
5,2023-06-26,2.313
1,2023-06-27,1.522
2,2023-06-27,2.429
3,2023-06-27,1.884
4,2023-06-27,2.135
5,2023-06-27,1.736
1,2023-06-28,1.312
2,2023-06-28,2.051
3,2023-06-28,0.965
4,2023-06-28,1.158
5,2023-06-28,1.484
1,2023-06-29,2.125
2,2023-06-29,2.041
3,2023-06-29,1.697
4,2023-06-29,2.392
5,2023-06-29,1.213
1,2023-06-30,1.783
2,2023-06-30,1.574
3,2023-06-30,1.438
4,2023-06-30,1.409
5,2023-06-30,1.6
1,2023-07-01,1.48
2,2023-07-01,2.407
3,2023-07-01,1.621
4,2023-07-01,1.285
5,2023-07-01,1.962
1,2023-07-02,1.884
2,2023-07-02,2.188
3,2023-07-02,1.693
4,2023-07-02,0.967
5,2023-07-02,1.249
1,2023-07-03,1.219
2,2023-07-03,1.228
3,2023-07-03,1.77
4,2023-07-03,0.942
5,2023-07-03,1.975
1,2023-07-04,1.88
2,2023-07-04,2.291
3,2023-07-04,1.146
4,2023-07-04,1.608
5,2023-07-04,1.289
1,2023-07-05,2.356
2,2023-07-05,1.896
3,2023-07-05,2.167
4,2023-07-05,1.348
5,2023-07-05,2.046
1,2023-07-06,1.62
2,2023-07-06,1.986
3,2023-07-06,2.275
4,2023-07-06,1.394
5,2023-07-06,1.51
1,2023-07-07,1.641
2,2023-07-07,2.311
3,2023-07-07,2.14
4,2023-07-07,1.969
5,2023-07-07,2.182
1,2023-07-08,1.258
2,2023-07-08,1.735
3,2023-07-08,1.481
4,2023-07-08,1.494
5,2023-07-08,1.946
1,2023-07-09,1.146
2,2023-07-09,1.018
3,2023-07-09,1.55
4,2023-07-09,2.256
5,2023-07-09,2.131
1,2023-07-10,1.427
2,2023-07-10,1.161
3,2023-07-10,2.145
4,2023-07-10,1.597
5,2023-07-10,2.408
1,2023-07-11,1.161
2,2023-07-11,2.126
3,2023-07-11,1.545
4,2023-07-11,1.885
5,2023-07-11,2.149
1,2023-07-12,2.204
2,2023-07-12,1.266
3,2023-07-12,1.596
4,2023-07-12,2.157
5,2023-07-12,2.456
1,2023-07-13,1.993
2,2023-07-13,2.372
3,2023-07-13,1.045
4,2023-07-13,2.395
5,2023-07-13,2.157
1,2023-07-14,1.863
2,2023-07-14,1.477
3,2023-07-14,1.5
4,2023-07-14,1.485
5,2023-07-14,2.023
1,2023-07-15,2.55
2,2023-07-15,1.518
3,2023-07-15,2.637
4,2023-07-15,1.868
5,2023-07-15,1.19
1,2023-07-16,2.155
2,2023-07-16,2.619
3,2023-07-16,1.513
4,2023-07-16,1.459
5,2023-07-16,2.335
1,2023-07-17,2.026
2,2023-07-17,1.492
3,2023-07-17,1.847
4,2023-07-17,2.586
5,2023-07-17,2.178
1,2023-07-18,2.137
2,2023-07-18,2.238
3,2023-07-18,1.203
4,2023-07-18,1.877
5,2023-07-18,1.34
1,2023-07-19,1.486
2,2023-07-19,1.871
3,2023-07-19,2.494
4,2023-07-19,1.179
5,2023-07-19,1.177
1,2023-07-20,1.17
2,2023-07-20,2.225
3,2023-07-20,1.935
4,2023-07-20,1.887
5,2023-07-20,2.32
1,2023-07-21,1.604
2,2023-07-21,1.483
3,2023-07-21,1.425
4,2023-07-21,1.905
5,2023-07-21,1.3
1,2023-07-22,2.176
2,2023-07-22,1.545
3,2023-07-22,1.897
4,2023-07-22,1.602
5,2023-07-22,1.27
1,2023-07-23,2.286
2,2023-07-23,1.501
3,2023-07-23,2.033
4,2023-07-23,2.39
5,2023-07-23,1.606
1,2023-07-24,1.763
2,2023-07-24,1.449
3,2023-07-24,2.335
4,2023-07-24,1.358
5,2023-07-24,2.447
1,2023-07-25,1.781
2,2023-07-25,1.611
3,2023-07-25,2.243
4,2023-07-25,1.984
5,2023-07-25,1.695
1,2023-07-26,2.243
2,2023-07-26,1.476
3,2023-07-26,1.088
4,2023-07-26,2.145
5,2023-07-26,1.521
1,2023-07-27,2.128
2,2023-07-27,2.076
3,2023-07-27,1.845
4,2023-07-27,1.82
5,2023-07-27,1.85
1,2023-07-28,1.612
2,2023-07-28,1.536
3,2023-07-28,1.216
4,2023-07-28,1.397
5,2023-07-28,2.294
1,2023-07-29,1.238
2,2023-07-29,1.954
3,2023-07-29,1.514
4,2023-07-29,1.676
5,2023-07-29,1.187
1,2023-07-30,2.187
2,2023-07-30,1.968
3,2023-07-30,1.984
4,2023-07-30,1.493
5,2023-07-30,2.151
1,2023-07-31,1.806
2,2023-07-31,1.327
3,2023-07-31,1.33
4,2023-07-31,1.182
5,2023-07-31,1.788
1,2023-08-01,1.549
2,2023-08-01,1.81
3,2023-08-01,1.861
4,2023-08-01,2.483
5,2023-08-01,2.243
1,2023-08-02,2.061
2,2023-08-02,1.199
3,2023-08-02,0.975
4,2023-08-02,1.312
5,2023-08-02,1.733
1,2023-08-03,2.205
2,2023-08-03,1.414
3,2023-08-03,1.923
4,2023-08-03,1.071
5,2023-08-03,2.142
1,2023-08-04,1.473
2,2023-08-04,2.21
3,2023-08-04,2.44
4,2023-08-04,1.271
5,2023-08-04,2.345
1,2023-08-05,1.953
2,2023-08-05,2.258
3,2023-08-05,2.076
4,2023-08-05,1.55
5,2023-08-05,1.49
1,2023-08-06,2.433
2,2023-08-06,1.453
3,2023-08-06,1.089
4,2023-08-06,2.275
5,2023-08-06,1.126
1,2023-08-07,1.741
2,2023-08-07,2.108
3,2023-08-07,2.154
4,2023-08-07,1.119
5,2023-08-07,2.225
1,2023-08-08,1.66
2,2023-08-08,2.162
3,2023-08-08,2.236
4,2023-08-08,2.233
5,2023-08-08,1.361
1,2023-08-09,1.224
2,2023-08-09,2.272
3,2023-08-09,1.654
4,2023-08-09,1.914
5,2023-08-09,2.078
1,2023-08-10,2.431
2,2023-08-10,1.274
3,2023-08-10,2.521
4,2023-08-10,1.279
5,2023-08-10,1.356
1,2023-08-11,1.045
2,2023-08-11,2.301
3,2023-08-11,2.215
4,2023-08-11,2.101
5,2023-08-11,1.45
1,2023-08-12,1.854
2,2023-08-12,1.497
3,2023-08-12,2.132
4,2023-08-12,2.261
5,2023-08-12,2.183
1,2023-08-13,1.292
2,2023-08-13,1.661
3,2023-08-13,1.531
4,2023-08-13,2.137
5,2023-08-13,1.424
1,2023-08-14,1.042
2,2023-08-14,1.975
3,2023-08-14,2.347
4,2023-08-14,1.184
5,2023-08-14,1.05
1,2023-08-15,1.755
2,2023-08-15,1.165
3,2023-08-15,1.467
4,2023-08-15,1.235
5,2023-08-15,1.846
1,2023-08-16,1.514
2,2023-08-16,2.025
3,2023-08-16,2.49
4,2023-08-16,2.31
5,2023-08-16,1.944
1,2023-08-17,2.214
2,2023-08-17,1.754
3,2023-08-17,1.31
4,2023-08-17,1.775
5,2023-08-17,1.82
1,2023-08-18,2.087
2,2023-08-18,1.998
3,2023-08-18,1.756
4,2023-08-18,0.957
5,2023-08-18,0.991
1,2023-08-19,2.273
2,2023-08-19,2.172
3,2023-08-19,0.988
4,2023-08-19,1.187
5,2023-08-19,2.287
1,2023-08-20,1.313
2,2023-08-20,1.16
3,2023-08-20,1.313
4,2023-08-20,1.944
5,2023-08-20,2.335
1,2023-08-21,2.062
2,2023-08-21,2.426
3,2023-08-21,1.699
4,2023-08-21,2.024
5,2023-08-21,1.316
1,2023-08-22,2.237
2,2023-08-22,1.914
3,2023-08-22,1.264
4,2023-08-22,1.867
5,2023-08-22,2.274
1,2023-08-23,1.826
2,2023-08-23,1.63
3,2023-08-23,1.908
4,2023-08-23,1.722
5,2023-08-23,2.407
1,2023-08-24,2.244
2,2023-08-24,2.405
3,2023-08-24,1.459
4,2023-08-24,2.036
5,2023-08-24,1.83
1,2023-08-25,1.909
2,2023-08-25,1.999
3,2023-08-25,1.984
4,2023-08-25,1.703
5,2023-08-25,2.282
1,2023-08-26,1.814
2,2023-08-26,2.041
3,2023-08-26,1.442
4,2023-08-26,1.741
5,2023-08-26,1.618
1,2023-08-27,2.312
2,2023-08-27,1.741
3,2023-08-27,1.336
4,2023-08-27,1.611
5,2023-08-27,1.687
1,2023-08-28,1.368
2,2023-08-28,2.61
3,2023-08-28,1.045
4,2023-08-28,2.17
5,2023-08-28,1.879
1,2023-08-29,2.148
2,2023-08-29,2.1
3,2023-08-29,2.022
4,2023-08-29,1.335
5,2023-08-29,2.519
1,2023-08-30,1.284
2,2023-08-30,1.228
3,2023-08-30,2.335
4,2023-08-30,1.971
5,2023-08-30,1.244
1,2023-08-31,2.223
2,2023-08-31,2.002
3,2023-08-31,2.044
4,2023-08-31,2.065
5,2023-08-31,2.258
1,2023-09-01,2.406
2,2023-09-01,1.607
3,2023-09-01,2.314
4,2023-09-01,2.273
5,2023-09-01,1.592
1,2023-09-02,2.122
2,2023-09-02,1.818
3,2023-09-02,1.795
4,2023-09-02,2.341
5,2023-09-02,2.133
1,2023-09-03,0.889
2,2023-09-03,1.978
3,2023-09-03,1.7
4,2023-09-03,2.108
5,2023-09-03,1.669
1,2023-09-04,1.175
2,2023-09-04,1.826
3,2023-09-04,2.096
4,2023-09-04,1.313
5,2023-09-04,1.215
1,2023-09-05,2.253
2,2023-09-05,2.424
3,2023-09-05,1.037
4,2023-09-05,2.61
5,2023-09-05,2.005
1,2023-09-06,1.699
2,2023-09-06,2.051
3,2023-09-06,1.589
4,2023-09-06,1.669
5,2023-09-06,1.648
1,2023-09-07,2.406
2,2023-09-07,2.345
3,2023-09-07,1.541
4,2023-09-07,2.309
5,2023-09-07,2.046
1,2023-09-08,2.155
2,2023-09-08,2.086
3,2023-09-08,1.666
4,2023-09-08,2.365
5,2023-09-08,2.549
1,2023-09-09,2.466
2,2023-09-09,1.982
3,2023-09-09,2.639
4,2023-09-09,1.483
5,2023-09-09,2.075
1,2023-09-10,1.103
2,2023-09-10,1.52
3,2023-09-10,1.015
4,2023-09-10,1.746
5,2023-09-10,1.482
1,2023-09-11,1.751
2,2023-09-11,1.978
3,2023-09-11,2.368
4,2023-09-11,1.818
5,2023-09-11,2.136
1,2023-09-12,2.438
2,2023-09-12,2.46
3,2023-09-12,1.933
4,2023-09-12,2.054
5,2023-09-12,2.358
1,2023-09-13,1.292
2,2023-09-13,1.153
3,2023-09-13,1.198
4,2023-09-13,1.258
5,2023-09-13,1.832
1,2023-09-14,2.462
2,2023-09-14,1.565
3,2023-09-14,1.41
4,2023-09-14,1.401
5,2023-09-14,2.262
1,2023-09-15,1.01
2,2023-09-15,2.502
3,2023-09-15,1.734
4,2023-09-15,1.208
5,2023-09-15,1.391
1,2023-09-16,1.436
2,2023-09-16,1.209
3,2023-09-16,1.554
4,2023-09-16,1.586
5,2023-09-16,1.171
1,2023-09-17,2.312
2,2023-09-17,2.138
3,2023-09-17,2.338
4,2023-09-17,2.324
5,2023-09-17,1.072
1,2023-09-18,1.227
2,2023-09-18,2.181
3,2023-09-18,1.474
4,2023-09-18,2.126
5,2023-09-18,2.142
1,2023-09-19,2.194
2,2023-09-19,1.561
3,2023-09-19,2.196
4,2023-09-19,0.946
5,2023-09-19,1.364
1,2023-09-20,1.476
2,2023-09-20,1.402
3,2023-09-20,2.032
4,2023-09-20,1.123
5,2023-09-20,1.777
1,2023-09-21,2.173
2,2023-09-21,1.912
3,2023-09-21,1.494
4,2023-09-21,1.711
5,2023-09-21,1.605
1,2023-09-22,1.831
2,2023-09-22,1.32
3,2023-09-22,1.452
4,2023-09-22,2.16
5,2023-09-22,1.769
1,2023-09-23,1.182
2,2023-09-23,1.543
3,2023-09-23,1.941
4,2023-09-23,2.204
5,2023-09-23,1.797
1,2023-09-24,0.987
2,2023-09-24,1.238
3,2023-09-24,1.725
4,2023-09-24,1.589
5,2023-09-24,2.281
1,2023-09-25,2.293
2,2023-09-25,1.354
3,2023-09-25,2.424
4,2023-09-25,2.291
5,2023-09-25,1.586
1,2023-09-26,1.848
2,2023-09-26,1.326
3,2023-09-26,2.01
4,2023-09-26,1.776
5,2023-09-26,1.918
1,2023-09-27,2.16
2,2023-09-27,1.974
3,2023-09-27,1.351
4,2023-09-27,2.135
5,2023-09-27,1.865
1,2023-09-28,2.427
2,2023-09-28,1.384
3,2023-09-28,2.373
4,2023-09-28,1.071
5,2023-09-28,1.167
1,2023-09-29,1.649
2,2023-09-29,1.44
3,2023-09-29,2.421
4,2023-09-29,1.559
5,2023-09-29,1.864
1,2023-09-30,2.217
2,2023-09-30,1.521
3,2023-09-30,1.98
4,2023-09-30,2.36
5,2023-09-30,2.277
1,2023-10-01,1.876
2,2023-10-01,1.344
3,2023-10-01,1.276
4,2023-10-01,1.628
5,2023-10-01,2.462
1,2023-10-02,1.325
2,2023-10-02,1.308
3,2023-10-02,2.046
4,2023-10-02,1.676
5,2023-10-02,1.178
1,2023-10-03,1.802
2,2023-10-03,1.415
3,2023-10-03,2.525
4,2023-10-03,1.318
5,2023-10-03,1.696
1,2023-10-04,1.86
2,2023-10-04,2.009
3,2023-10-04,1.333
4,2023-10-04,1.783
5,2023-10-04,1.055
1,2023-10-05,2.366
2,2023-10-05,1.221
3,2023-10-05,1.569
4,2023-10-05,1.202
5,2023-10-05,1.377
1,2023-10-06,2.103
2,2023-10-06,1.036
3,2023-10-06,1.91
4,2023-10-06,1.546
5,2023-10-06,1.807
1,2023-10-07,2.271
2,2023-10-07,2.394
3,2023-10-07,1.305
4,2023-10-07,2.208
5,2023-10-07,1.658
1,2023-10-08,1.675
2,2023-10-08,1.137
