deposit_id,account_id,amount,deposit_type,date
495f4fca-a5a4-44bc-b359-968e5ae87b60,91,51.33,OneOff,2024-05-08
69ab08f3-2b0f-4973-92c5-e8f77a53ddc7,1392,74.4,Monthly,2025-09-22
b01bf556-a559-482b-a464-56d2b45f0a09,1898,7.52,OneOff,2024-04-11
dd63c70a-8446-40c2-b476-fb3c18b82f1d,2985,30.94,Monthly,2025-01-13
453972b3-032e-4f9b-8acb-eedac8adc9f5,1090,9.34,Monthly,2025-06-16
d92fe69f-73cb-4d0c-bec3-0133244973c1,1329,8.91,OneOff,2025-06-15
d8fcb039-c329-4e13-92d6-26d5bd014287,997,57.38,Monthly,2024-08-30
9ea907de-6bf6-49c4-9b71-21b2f312b453,1121,32.33,Monthly,2025-02-05
f699171a-3b3d-45b8-b088-6343503d6dbf,1882,68.82,OneOff,2025-08-09
e968606a-16a3-4178-ac8f-5aaf207c0753,2633,8.93,OneOff,2024-05-06
123567b9-a44e-4192-9d3f-8d6b7726bf7e,2928,45.18,Roundup,2025-02-02
f0da1221-0211-4ad1-81a3-5a5ff57ad54d,758,62.33,OneOff,2025-08-24
9f88ccfd-7cf6-4272-a221-1941c5cb8391,1578,97.79,Roundup,2024-01-25
beb89846-ed05-4093-bd98-71ffe2ef7226,28,31.09,Monthly,2024-01-05
e8bfebda-a455-488f-8b2c-1d91afe9df5f,2486,92.0,Roundup,2025-11-01
42a1a5ae-61d6-4732-8ccd-ef558b9a1a69,1901,74.4,OneOff,2023-11-25
10f6c5b4-459a-4506-ad00-c6d205e128f8,1591,11.64,Roundup,2024-05-12
ea6772d2-e3ac-4547-a63c-39d0a647a5fa,1141,59.7,Roundup,2024-02-28
591638a6-ffc1-4a0a-94a0-f07cedb0d3d0,709,5.35,Monthly,2024-07-28
cbdf1b6a-5df0-45ac-8d78-edafd9044b55,154,94.82,OneOff,2024-06-26
91852eda-3cb4-42bc-b7c0-1e038836c14f,1718,33.78,Roundup,2025-06-29
fcf9d2ef-d031-45b3-bb5c-d6f06c9ca0dd,71,66.48,OneOff,2024-11-10
ba4fa5d3-99b3-4882-9b65-e80a28fd79a2,745,76.08,OneOff,2024-08-26
43be08df-ec7d-4db6-ba72-ea2754a8a7b6,1213,53.88,Monthly,2024-01-02
4ef77507-bd9b-4242-959a-212816c36ae6,1924,16.76,Monthly,2025-08-09
ecc761a2-e302-42b2-8e82-a7f757862d49,2290,10.12,Roundup,2025-03-02
6d03dd11-cc4a-4381-a760-34ad0eef0708,621,28.25,Monthly,2024-01-26
f3aa1828-7654-46a6-9796-e609cfd45721,1781,94.02,Monthly,2024-10-04
543f62e4-2543-42b3-9c67-609fb6cc3c7c,1506,79.44,OneOff,2023-12-26
ff84c675-3f17-46ee-a511-9779eaec5c1c,1733,43.62,Roundup,2025-05-09
ab2d208d-9e39-4b6f-8bff-418fa38da9a8,936,41.35,OneOff,2025-10-30
6fdf7177-a74c-4cbf-96b1-3ba69b756021,1566,90.74,Monthly,2024-04-28
cd24b418-38a0-4280-9c33-35e6d12b1b45,1238,24.86,Monthly,2024-10-02
4715f233-01ee-4301-b2a2-4d0162935a47,819,49.27,Roundup,2025-04-03
3590fa83-1448-4f90-8321-1c0048f022b9,83,36.27,Roundup,2024-04-02
2d8205fe-1b81-40bb-a9f9-6c9a80863362,1051,57.73,OneOff,2024-07-23
8ec35c27-d26d-4707-adcc-7c25db42b29e,2074,19.3,OneOff,2024-10-29
25e2e184-8f1e-4116-b802-44ed164e93bd,2343,14.84,OneOff,2024-11-01
b0b16e8e-0d93-4050-bdd8-fb13c50c86ef,1879,87.03,OneOff,2025-09-14
058042f9-dee0-4424-b74a-14e0db691717,938,63.07,OneOff,2025-04-06
92592e59-f2d8-4a88-bb2e-13c84f9bd6fc,2038,54.8,Roundup,2024-03-01
4f7256c8-72e7-48d1-9ca1-500d6c9c57ce,1741,38.78,Roundup,2024-02-22
bb64e0ad-a72c-4b48-8f00-c80baf30ec35,858,24.21,Roundup,2024-06-01
9537bff0-74f4-480f-8086-1d9b5f862667,861,51.88,Roundup,2025-09-19
b3af1d14-2a89-463c-9240-bfaf98a6a085,427,84.6,OneOff,2023-12-10
7d7cb5fc-ab51-44d9-b803-104cf92c4f56,57,61.08,OneOff,2024-02-15
18b68e04-7515-459c-b692-ac963f74c720,2711,42.75,OneOff,2024-02-29
55c564ae-fc18-4fc5-83e2-b5e1c6b42393,663,72.24,Monthly,2023-12-11
3b6d1fc1-c05b-4e47-98a6-70ed4de611a4,2961,39.67,Roundup,2024-05-09
83e5ff34-95ea-4191-81d5-8a8a7307be4b,2885,30.53,Roundup,2025-01-01
f0f28fa1-9fda-4a54-b4ad-844b02b29f5b,1863,58.2,OneOff,2025-01-21
0101adc8-8a83-40ef-85c6-80ea5a979c32,1819,3.69,Roundup,2025-06-02
3a28146a-f740-4ce4-9a74-73fba7fddc6d,18,14.47,Roundup,2024-05-22
c6f1fa37-2c90-4b38-8c26-c1bf8b43e263,2057,99.36,Monthly,2024-01-09
743cfd72-3b18-4273-b026-171f4f75f5ba,755,97.36,OneOff,2025-02-19
b4707921-4253-46fa-8d7c-cc28c3dfdf96,1123,46.89,OneOff,2025-04-04
4341c2aa-7dfd-452a-b06b-40008db10b01,1088,48.89,Monthly,2024-05-20
f01ed993-1545-4712-a90d-329a2ab05c96,720,77.37,Monthly,2024-05-11
2e88214d-38c3-4990-9e8f-83ed56888241,2507,50.83,Roundup,2025-05-21
3e7f1a24-fa12-4680-9865-f22b695e722a,100,75.33,Monthly,2023-12-11
84a82e74-d7a2-4989-a67a-9c65cfca85fa,95,40.56,Roundup,2024-06-13
26af89b0-7aae-43bf-8c5f-931a733931c2,203,85.37,OneOff,2025-06-26
c5a90259-0918-40d9-b82a-dcd8ae5c163f,2531,73.57,Roundup,2023-12-10
ba3b6c76-0d8e-49d5-9990-16db115a279b,543,36.87,Monthly,2024-08-08
cb9d09a2-2cdb-42b8-b063-40d112ccf787,2635,87.43,Roundup,2024-07-24
4425efe3-5377-4a7e-9c04-92126a385b4e,2966,48.25,Roundup,2024-06-27
59c9b193-cce4-4f63-9b67-dcd631a48560,2006,47.72,Roundup,2025-06-20
c64a488e-e9aa-469f-aaae-dbcaab6e2422,517,27.24,Monthly,2024-03-31
da8e1d23-92de-43b3-80df-ee19cdd4bdb7,1145,78.53,Monthly,2023-12-08
896c65fd-87ac-4b7f-9f75-4f15dff7bd5a,875,29.76,Monthly,2025-10-08
53b42873-0c77-4789-9c13-9c1932e399f0,667,49.01,Monthly,2025-09-27
c55d98ab-3779-4577-8d1e-194ca0405bd3,656,64.05,Roundup,2024-02-09
a8ae7908-750b-4ee2-883b-3a6d0bc562e4,606,82.33,Roundup,2024-04-09
d5ec1ed8-b862-461e-9204-b86e6f9bdce8,1514,28.3,Roundup,2025-06-13
5c56b222-7bfa-4a41-b082-7b563791f1db,303,27.02,OneOff,2024-12-12
24eae90c-4ccc-4425-9e19-7ad698249c48,2929,98.3,Roundup,2024-05-27
16fc9fce-c267-4440-af1f-7fd3cf136e95,281,47.97,Roundup,2025-07-18
5cd1292b-0bf6-4301-be1b-9021fa54fd0d,378,40.76,OneOff,2023-11-21
1414c659-a988-4887-bda8-5dc622206366,1959,54.33,Monthly,2023-11-26
7bbd904c-05a5-49f9-8250-4e7c0fa64b29,2549,70.31,OneOff,2025-04-16
5c1e6b21-4133-4ddb-81ec-e45e096eb23f,2898,55.24,OneOff,2025-01-08
43dbc3e7-9867-413b-be74-5a2e7a533f68,2203,18.88,OneOff,2024-01-27
410a49af-dee7-4a17-ae2a-a52a501f7a98,2175,51.81,Monthly,2023-12-08
7a357601-3002-4028-81d2-40a9347e406f,173,58.47,Roundup,2024-11-07
7dfa11e2-fcb4-42fc-b3e7-5139383b0190,1257,24.24,Roundup,2024-04-15
75735fd2-ec63-49e5-911f-854ebd63f47f,2372,45.59,OneOff,2024-11-11
43d9102e-915c-4db9-84e6-65fbb4ad4b1c,2054,11.1,Monthly,2024-09-16
4f132839-f145-4547-a424-c36dda7a50f4,2900,48.33,OneOff,2025-03-13
18f56991-a517-4a8a-9e7d-69f4f74c53c6,1253,67.48,OneOff,2025-01-14
9bea851f-4c47-4638-89e5-c34aa5955797,130,96.1,Roundup,2025-10-20
58f22c1e-b9fd-40d6-86d0-49ca47fa7cb5,858,99.47,Monthly,2025-04-19
569738d6-9375-4550-ad77-ac62dc36707f,1993,90.68,OneOff,2023-12-22
9c2a892c-abbe-4b22-8707-9a45c4078e12,34,83.87,Roundup,2025-05-11
1b6c55d1-9536-4dd8-a908-b681be1bf4fe,1823,95.4,OneOff,2023-11-25
847ba59f-1454-4d22-a9a2-2bccf7e49278,224,98.79,Monthly,2024-03-08
fb42a224-3697-4cb7-a939-bde136674634,9,23.59,Roundup,2025-09-21
8a3c382f-d7bd-4f20-88a4-06a3260bc104,606,17.35,Monthly,2024-01-28
98e757a3-92f3-46ef-9b14-1fd18656f1f0,1251,48.21,Monthly,2024-01-28
83147a97-8fde-4d6d-9a79-ac44851c6a1c,2790,14.02,Roundup,2025-08-31
8d57911b-5605-4671-8e7b-c0cf96acf671,89,3.98,Roundup,2024-08-31
071e04d7-423f-41c3-a9f0-f9916d9f442a,214,55.15,Monthly,2025-06-18
b5c3ba8a-a35f-4205-ad9e-1d411433cad7,1262,76.25,Roundup,2024-12-24
ed663341-aee0-417a-b48c-b06f09aaae96,2157,28.85,Roundup,2025-08-23
c9413268-8cd3-43a1-b454-23cd18eeffe2,1921,66.87,Monthly,2025-04-01
b4fbd980-f4b7-469e-93c5-160f5fab1ade,2716,96.88,Roundup,2025-07-14
f7ea1195-1ed3-4f3d-acfc-392f1404a639,937,46.23,Roundup,2024-05-24
ccc0ad55-0c34-40e6-bf5b-aeb7364614b7,1441,33.7,Monthly,2023-11-20
924a8590-b35f-4a1a-91e9-05a6880acc1a,2000,48.25,Roundup,2025-02-25
58232124-ed12-4723-a936-0ebcf74e6b84,2845,87.67,Monthly,2025-06-01
6130b665-9013-46fd-9a59-e0296d1ec249,255,35.71,OneOff,2024-07-11
6e2a10b3-7980-4d1f-b42f-c8928da79d51,2427,52.47,Roundup,2024-06-16
d0cddf0c-1c22-44e9-9d44-d046851ceca4,1437,20.3,Roundup,2024-12-07
3698bb8a-3c18-4c00-b575-e4e80ad03d2a,197,58.12,Roundup,2025-08-05
65f9a134-4cd8-4533-b1f1-075e88265cc2,2860,65.38,Monthly,2024-12-24
ab5146de-bc7f-4db1-96df-cb3e714f0720,1616,12.4,Monthly,2025-11-05
bbc0422d-2f3e-4041-bf15-58cf53d2b5b4,1157,36.87,Roundup,2025-06-11
3c39b02b-5a0a-4618-b3cd-7271b4e020ba,1097,87.85,Monthly,2025-02-18
359681fa-369a-4909-a355-d8fddbb9c474,2066,7.92,OneOff,2024-02-20
7eb9ebc9-af92-462f-9939-de1f61e396cf,958,95.18,Monthly,2024-05-29
6f9cf3e8-6deb-4a72-9100-492da26441e1,414,13.04,Monthly,2025-06-13
c56d0c66-cfda-4fa7-99ae-07522c9180ec,729,87.75,Roundup,2024-01-22
51cf1206-b9d0-437f-b4b0-31fb0367523c,2791,82.1,Roundup,2024-10-21
0daf8ab7-508a-46a9-a8fb-82da10966850,1673,9.84,OneOff,2023-12-17
61021c14-ab3e-493c-b828-43f8585f6e1e,387,19.07,Roundup,2024-04-05
981f635e-9e59-4deb-82c8-3522ae9cb3fa,2706,75.06,Monthly,2025-02-05
af73e7b1-26aa-4006-81f3-ad6a1be0b253,2149,43.92,OneOff,2025-07-23
2605acec-8a1c-4744-9b22-1a6ee5333ab0,1514,21.29,Monthly,2024-04-21
30b3a1e9-2446-4eab-b737-3dab07851b2d,2346,98.79,Monthly,2025-07-30
7b909d66-a1f9-4823-99aa-67f9317eec35,2321,92.92,OneOff,2025-05-30
4e3c63ef-3b7b-4c24-9b4a-973cb5dca8f1,1678,28.2,Roundup,2024-06-10
f5b34e27-cde5-4a88-8b2e-b89be25f8349,1100,31.7,Roundup,2024-04-09
1718cba9-b724-48a3-81a7-05100e71e771,1546,35.24,OneOff,2025-09-06
74df70f8-54d2-40c9-a1ca-2f951f9e8519,1149,37.91,OneOff,2025-03-23
16ae7f5b-b1cc-4098-9fdd-750ce4500dd2,488,53.13,Monthly,2025-10-05
31e536a9-5081-49a2-8815-30b17211348c,1901,90.85,Monthly,2024-06-22
b1a79cdf-8f2e-443c-8c6c-9acf79a6d258,288,25.44,Monthly,2025-06-20
c9497eed-e7ef-493b-a67e-2166ed328fe8,215,30.69,Roundup,2024-09-09
841e738e-b909-4f2b-a11c-7549b39271dd,2193,94.02,Roundup,2025-02-26
faaba6f3-ac0e-45a8-a9ff-6cd73172c23c,2936,97.68,Monthly,2024-09-21
9e680ff1-dec7-4497-8113-b70dbe79fdcb,185,40.24,Monthly,2025-03-18
02407ce5-e365-47b2-88db-50411f9074b4,2836,90.34,Roundup,2024-06-05
030361ef-33e2-46f6-aff4-09c25c46213f,1324,82.94,Monthly,2024-03-16
a579a086-1827-4fcb-9033-e1b7cbeaaf75,2667,10.09,OneOff,2024-10-07
db02e364-d2fb-47a4-8a28-77f6ec237e39,963,57.17,Roundup,2025-04-01
5d9ba7f8-2983-4d74-81c4-08feb94c456e,1023,15.33,Monthly,2025-06-18
3ea022fb-b2df-4d6e-9f35-a1bc7d6c03fc,381,57.55,Roundup,2025-04-26
8f081f46-f5ea-415a-b335-6d0653a0e127,101,3.44,Roundup,2025-02-22
74517046-f585-41f2-8d2b-3da9acd8172b,121,92.32,Monthly,2025-05-04
ff34e14e-f085-4cd7-b66a-30ad070b448f,2980,70.56,OneOff,2025-10-08
fb26c417-67cd-4d59-a434-daa0aaf8dfe2,1783,39.41,OneOff,2025-08-19
aa014583-ee86-45fe-aca3-2b2d8f6c736c,1531,30.08,Monthly,2024-01-06
0d460c24-ab05-4842-8eda-b978bc15bd09,2500,6.64,Roundup,2024-01-30
70aadcba-9585-495c-85d9-5b762a5d30d3,1235,18.64,OneOff,2025-10-03
339f254a-86db-42cd-a4f7-47828a08d6e5,1044,43.92,Roundup,2024-06-18
415ce6b0-5b35-4cf0-9d51-5d0f3969abf5,2389,54.12,Roundup,2024-04-11
7d726537-e4af-4098-9fb8-6a196bf34139,9,37.19,OneOff,2025-04-25
ea734102-2b55-4fb0-a7af-1eaf2dd0b641,994,90.8,Monthly,2024-03-16
6bff298b-bedb-4014-8628-336026ff5543,1477,54.31,Monthly,2023-12-08
7f103886-064f-40b3-a8be-fe81e305e1aa,2192,58.43,Roundup,2025-07-21
89cff984-ced7-4f42-9e8d-90d2a959c94b,1944,58.93,OneOff,2024-05-08
1a9a000c-9d9d-42e6-855f-57cf43b7ffa7,2440,74.2,Monthly,2024-12-28
82133a84-0f98-4309-ab1d-3124d6502b6f,711,50.08,OneOff,2023-11-18
13c1e2db-6cdf-49c0-8ee3-abe2b6fc2315,2075,8.48,Monthly,2024-07-22
85eabc18-c7be-4f66-9860-39118b297ff4,2784,48.04,Monthly,2024-09-19
831019ff-9a01-4ed2-bdb0-036feaefe029,1824,66.07,OneOff,2024-01-15
b502c6d7-895a-45e1-8b18-e92bf56971c8,1860,48.59,Monthly,2024-11-22
26e53e1f-10a9-43e6-a7d4-0fbd5bb03aea,17,24.9,Roundup,2025-09-13
8a2435c3-fd57-44d9-a35d-dcc276a633a4,2572,65.63,OneOff,2025-02-03
aa953851-c0bf-4bec-b3e3-5196a625f70e,2126,61.3,Roundup,2024-04-01
84ddb982-18c1-42b5-99a9-9b5801206c2d,157,98.78,Roundup,2024-10-19
5c0da19d-07e3-48d6-adee-c157d9d15c5c,887,83.27,Monthly,2025-09-15
912ad9cc-74d2-45f6-99ab-8ad66a3739a5,2381,38.14,Monthly,2024-02-24
acece788-687a-41a1-9f60-7da32ea4e68e,524,38.57,Monthly,2025-03-14
269e98c9-dee7-4ea0-8065-cf1e76535400,1197,64.8,OneOff,2024-07-22
012fdadd-b5fb-4bcb-9586-964aa60a771e,2511,61.1,Monthly,2024-04-25
7760e7fc-1dbd-4c16-939d-0bb10fb1e804,1612,14.91,OneOff,2024-05-28
d9243142-dd0e-4fd5-8e6f-4d7ac9e5aa55,2890,62.55,Roundup,2024-02-29
cb7faafe-f95a-4266-8576-09f8d88eadae,1653,17.98,Monthly,2024-07-13
f4bbd342-a538-430a-993b-1c31fad0733e,2748,1.99,Monthly,2024-04-17
9c31e0c9-7113-42dc-8ac2-df38ae1c172a,1565,87.63,Roundup,2025-10-25
8dd5259f-9350-490c-b81b-dbf375be96df,433,66.31,OneOff,2024-01-15
c6fedede-8ab5-49d9-838b-75dc2e194b70,2545,49.88,OneOff,2024-10-15
711b660e-e389-49e0-8f09-e1bec989e15c,2666,81.91,OneOff,2025-08-23
df500216-4646-457e-8e4a-76f739e9b4ae,2408,77.36,Monthly,2024-02-02
bcfc472a-adab-4680-a14f-7f563b2acedd,58,25.29,Monthly,2025-03-10
f7c2fd00-871d-498a-9dd9-47d486fdcb91,1315,62.33,Roundup,2024-04-30
18c1481b-9ec6-492f-954b-e4f37bff7390,1993,23.78,OneOff,2025-01-05
1cfc771b-dfad-49c9-bb19-9d6ee731c6c5,2509,79.88,OneOff,2025-04-20
e4409769-aef8-4fef-bc03-15447a4422c4,810,12.18,Roundup,2025-08-27
ae479d01-8eb4-40a4-aa94-7b428627c67f,1514,87.49,OneOff,2024-06-05
c7760cb7-556e-4ade-98e5-acbe76e0526d,248,35.88,Roundup,2024-02-17
0131331e-a26d-4dbf-9252-a174ddf43e05,1562,54.42,Monthly,2025-08-25
34859f22-d720-43fe-afe2-64941cd48414,1079,93.89,OneOff,2025-11-11
e0a6e300-1676-4d9d-9e56-42536937391d,318,81.59,Roundup,2024-12-12
9c592a05-aa2c-4ad7-9deb-6e68b4e111c5,1349,21.87,Monthly,2024-10-16
e182b717-ce64-4f19-99ca-a3fb9cace8e0,1328,73.24,Roundup,2024-12-29
e9f6da3c-4568-4122-b87c-a4b84e5061c0,565,39.35,OneOff,2024-06-03
e9b5d894-5254-4395-8893-ea96f8d79544,1110,33.11,Monthly,2025-08-03
2ae28fd5-675a-4244-a457-88508b26dc71,921,11.44,Roundup,2023-12-12
ec1893d7-af4f-4796-aa13-fed064199ab4,2257,66.88,Monthly,2025-11-10
050a7be0-c030-471d-8083-975e237cea24,425,52.76,OneOff,2025-10-27
2b33a11b-b672-4da0-a726-bb48e0bb8060,1350,53.33,Monthly,2025-08-15
ea1c2819-4cbb-4e61-bbb3-6a741f1f33f9,2682,80.21,Monthly,2025-02-15
b44dcd09-f5de-4543-aee3-52aeb8922ae2,1828,61.51,Monthly,2024-12-24
4edce63f-cffc-4f67-a1ab-a6282365ecab,2401,59.14,Roundup,2025-08-02
d26f6a48-3891-42d5-90c4-36faf9c31105,161,67.11,OneOff,2024-03-02
c372e9e3-1873-4daf-a779-a90ac9bb55e3,881,66.26,Monthly,2025-05-07
d8975126-2af4-45c6-b2be-6742789ba9a2,1747,99.02,OneOff,2025-01-01
c034b9dd-2f71-438e-9b81-d52ad1913069,1399,17.36,Roundup,2024-09-07
6483ad67-7ab4-48ff-8182-a39fb397e08e,1611,34.69,OneOff,2024-11-15
303f156a-a79f-46df-970b-064005f999c3,2070,10.81,Monthly,2024-01-09
90065293-3d4d-4854-9021-5f3838f5d44d,1134,38.79,Roundup,2024-01-04
e00ee649-e02f-431f-b6f7-55af44596a22,1918,31.91,OneOff,2024-07-30
8c13561d-63ed-45a4-be55-c1b4f4782671,2705,50.02,Monthly,2024-09-24
546bc52e-6f77-4827-a74f-ecbb7fbf44ee,2380,31.09,Roundup,2024-04-26
de0581e2-6b27-42e4-acd6-14f842ac7354,2143,3.41,Monthly,2024-11-07
2a77c803-d362-41a7-a6f8-487a4d622eab,1658,7.82,Monthly,2024-04-26
1e5245fe-fe97-43e9-9a99-d3fa810c1e3a,1884,83.07,Roundup,2023-12-01
fc7077cf-c382-415d-88d1-d76da8f71d9c,942,34.68,Roundup,2025-07-13
690d35a8-d698-4fad-ae41-8d81a7093c5f,2542,39.71,Roundup,2025-08-20
ee2f8739-e712-424a-84f1-d7b832237c50,2386,21.9,Roundup,2023-11-24
c8a59143-af66-4e2f-9f67-455ea4c9bdb6,63,7.97,OneOff,2023-11-24
aed7e77c-0c19-411a-9943-7674078dc0a0,2944,76.55,Monthly,2025-06-17
14346bdd-5188-4af6-8b1c-4520cf07e22d,2771,4.82,OneOff,2024-11-05
d06d589b-1fa9-4a91-a455-35ed4bf57275,49,96.81,Roundup,2024-11-29
7631fbfc-3298-4b01-bd3d-81bfb6d78b41,1886,53.66,OneOff,2024-03-02
7b0edfa6-f98b-4849-bbac-d7a115344c02,2385,37.53,Roundup,2025-10-09
45a6e9a1-9a6b-49bf-a357-0f9eafb8e8bb,2008,77.45,Roundup,2024-07-15
c7ae9dcf-483d-47a0-89cf-b28ed61ed4f7,2813,85.45,Monthly,2025-08-20
44e1518f-e6f7-4bef-b2fc-da748d69a4d4,1477,49.75,Monthly,2025-11-04
cefe4b96-92f3-43bb-aa73-931ce47e95c2,2395,4.1,Roundup,2024-12-23
d6f909e9-afd2-4276-8ecc-21505d403a23,2966,45.3,Monthly,2024-03-05
ce72813b-827d-4bc7-b93b-4ad9386cdfe7,230,37.77,Roundup,2024-04-06
a0cc5892-721a-4521-a782-2579fc4809b7,1214,17.85,Roundup,2023-12-26
d199a1da-f065-4e1c-a51b-fcc17d4aa51f,1244,85.25,OneOff,2025-07-01
799bdac1-ac56-4721-a8d6-de8565f87042,2317,69.59,OneOff,2025-05-12
8142cfce-77dc-4c12-ad40-2db804474063,2490,76.48,Monthly,2023-11-22
0f4721b9-2b3e-4c44-b58d-d2d4071cabf1,1975,10.35,Roundup,2025-11-07
a669c70a-fe8f-4851-b7c0-36ef700dcfff,2736,75.03,OneOff,2025-07-20
975e4678-b66f-4c75-8fd6-11c24f642444,546,35.75,OneOff,2024-12-21
ae8b404d-2268-46df-a5f5-ee71e7be277d,1458,51.48,Monthly,2025-06-02
0f1461e6-6303-43f4-b04b-1840b3572f3f,267,32.29,Roundup,2025-10-24
fb1f624d-8a53-463e-9b27-006fc4b28de6,1018,72.78,Roundup,2024-07-19
acae8f9e-ad97-4762-830b-17caa2fe7061,702,74.24,Monthly,2023-11-16
8cefd9bb-ecee-441a-a113-7d569730f7dc,315,67.88,Roundup,2025-05-29
82852eea-0ab2-42c3-a92e-f8603659b017,1459,35.31,OneOff,2025-03-17
3a919140-af11-40ee-82ec-5540d6eb7952,2835,84.71,Monthly,2025-08-22
91031e88-43bb-406c-b511-89e528515504,2263,72.57,Roundup,2023-11-18
293fe513-dbd9-4c21-9f82-f2c6b63d6a6b,2731,59.69,Roundup,2023-11-17
6f791813-1326-47af-bae2-e65d54b530e8,747,33.69,Monthly,2024-10-22
26a56f3f-4b89-47f6-9cae-1b7387ed7b61,2428,74.82,Monthly,2025-01-18
0b41a956-50f7-4d4b-99cd-c56227215356,2556,75.22,OneOff,2025-04-02
b94781c7-f0c4-47b0-a093-a0d9cabc0901,2273,42.84,OneOff,2025-08-04
11643c68-77b5-4aa1-8b28-449ce270f517,1345,76.46,Roundup,2025-06-21
de5584ed-6dfa-4c9c-a6b4-130c02be0b13,2218,23.99,Monthly,2024-10-30
4fd4be27-cec4-43a0-a090-846ead2f6737,2860,26.54,Roundup,2025-06-05
122b707d-840a-48d1-8d38-171893209e47,2980,68.35,OneOff,2024-11-12
361459b9-6a30-4dab-bba3-d421f3796338,1400,63.77,OneOff,2024-11-22
e42efc79-d5dc-4bcf-b558-c809581bf2c4,2004,83.72,OneOff,2024-07-08
fcef0ff7-1376-4b81-904f-ac0fd3fa5f18,2122,81.3,OneOff,2025-04-15
f1008a00-8a4f-413c-b1ec-9b7a659d3c9f,1063,16.89,Monthly,2024-12-18
8873c2ab-6aed-4e9e-aa25-372a4aafbd74,244,65.75,Monthly,2023-12-29
fb21af24-ee7e-4e68-bf6c-98936f8e95bf,1144,18.71,Roundup,2024-09-02
879cbb37-7d09-4bbd-8fab-38c5694610a4,1292,64.43,OneOff,2025-11-01
4eb585ef-e09f-4e32-aaaa-dc666845fe5b,2432,33.37,OneOff,2025-04-27
7b37f2ac-9505-482d-87ca-f54f66537c96,2546,51.48,OneOff,2025-03-18
1d04fc9b-6b8a-4cff-b3b6-f18616027406,2623,1.41,OneOff,2023-12-26
071cbdc3-7388-4ae1-abb4-1352c540f445,2317,87.71,Roundup,2024-10-11
afe50538-9e59-4616-bec6-7e9945304aaf,2192,80.46,OneOff,2024-09-22
51af618a-f685-4d58-9fac-3102097397b5,1076,34.2,Roundup,2025-11-03
49ab00f4-f8a0-4e30-946b-b24a0a3d464c,2660,74.91,OneOff,2024-09-02
eea0359c-ecc1-4010-8646-4394f981c203,2517,94.48,Roundup,2024-12-09
70af3486-c801-4f91-96bd-e3e412123d70,809,7.57,Roundup,2023-12-31
a5f6cf89-3db3-44a8-b473-b3e7337bffeb,2117,13.18,OneOff,2024-10-18
9df0fd20-9700-48fe-86b0-98acca86307c,533,57.41,Roundup,2025-05-22
d278a60d-e546-4438-a53c-8abd4d412316,2126,82.43,OneOff,2025-09-08
b5cfa4bf-43aa-45cd-b708-608bfc7e850f,2821,5.73,Roundup,2023-12-17
4f102934-0903-48c7-a596-d6d3f387b377,1784,64.02,Roundup,2025-07-04
e50d948e-c286-4bc6-944a-5abcc84a747f,2504,22.8,Monthly,2024-06-07
f1160d6d-7e90-4cf1-b524-44f4eae2d75a,2665,81.25,Monthly,2025-02-20
1326bc02-7db9-411f-a908-370de8e5c73f,1040,59.95,Monthly,2024-09-12
5319636f-8c70-4083-878b-6e981cbe123a,2826,53.85,OneOff,2024-02-23
e3ffaa81-0376-4cc8-ba5b-1414fc472a3d,742,78.35,Monthly,2025-03-26
05bf5fad-2eb6-4f72-833e-e66ba2bdf527,1132,77.84,Roundup,2025-02-02
041d0499-c5e0-471b-8081-db4c02a26b32,2872,1.53,Monthly,2023-12-04
f4efe9e3-3f7d-4b75-bd9c-ef50ab57e83e,993,17.72,Roundup,2025-09-05
da7c2f09-52b9-4aee-aae2-b998901d1701,1835,8.17,Roundup,2024-09-14
52c38de5-396f-49c9-872e-7289908316f9,1321,3.5,OneOff,2025-04-22
ad07fcf6-7618-4ad8-baf9-982a11aad3c3,765,37.7,Roundup,2025-07-12
ccdb9e9f-6361-4ee8-a60a-e9771bcf128c,2815,94.22,Monthly,2025-03-04
6f21e3fd-7ee9-471d-ae72-55b41d789ee0,1317,64.56,Roundup,2025-06-25
9e5bfda0-538e-4c67-9fce-d9552e5dd62e,555,70.94,Roundup,2025-04-03
448189e0-4524-40de-910f-2111cbdffe42,864,24.84,Roundup,2025-07-03
b62afb03-480f-412d-bdbf-adb31fbc3934,1664,46.55,OneOff,2024-01-14
fb0e3cd0-183e-4ee1-b9ae-034378dd25e7,138,15.15,OneOff,2025-05-27
6979f244-6004-4f91-91a1-be41486654aa,736,20.38,Monthly,2024-02-09
0496ae7c-6fa0-49e1-97ef-0e91a9964a14,1073,72.37,Monthly,2025-02-02
e52fb42a-cf38-4cb1-9c58-182b196863f9,2351,77.93,Monthly,2024-03-11
bf00d531-f749-45d6-9865-3f99c20f2220,2757,4.59,Monthly,2025-10-11
380c3913-7c91-4f3c-842d-5dffa02a7cc2,796,6.45,OneOff,2025-01-10
b4717831-da38-496f-9a7a-496cf44c8c4a,1537,68.11,Monthly,2024-01-25
db0f607d-40ea-41dd-b89c-0736d7c05938,1841,49.49,OneOff,2023-11-28
58b5de67-93a8-4757-990c-6d328823b66a,1049,35.59,OneOff,2025-11-12
e472c0c1-ea94-4f4e-bad0-80b4f2110a58,2239,32.56,Monthly,2024-03-02
9e5983bc-1fac-465c-a352-213b953d96e7,536,41.75,Roundup,2024-07-05
